id,time,abundance,logscale,organism,control,stddev,algalHost,algalHostTaxon,virusName,method,error,origSource
Johannessen70,52.92,555320.0,False,H,True,,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,2.84,248520.0,False,H,False,8272.68,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,6.06,276160.0,False,H,False,32997.43,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,8.94,252630.0,False,H,False,6401.08,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,12.16,260070.0,False,H,False,12122.73,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,15.18,218350.0,False,H,False,4715.69,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,18.26,229830.0,False,H,False,8083.45,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,22.16,293850.0,False,H,False,15151.91,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,29.26,240060.0,False,H,False,20545.14,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,32.06,159960.0,False,H,False,7409.3,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,36.08,132390.0,False,H,False,8759.11,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,39.1,114240.0,False,H,False,10774.05,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,42.31,102830.0,False,H,False,8079.31,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,45.93,86710.791,False,H,False,7073.35,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,49.15,81359.6942,False,H,False,6400.7,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,53.17,95546.2703,False,H,False,8760.99,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,2.91,11309000.0,False,V,False,182255.0,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,9.01,10189000.0,False,V,False,154103.12,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,12.16,8114600.0,False,V,False,280395.0,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,15.31,9939800.0,False,V,False,224125.0,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,18.26,10138000.0,False,V,False,168115.02,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,22.08,9971000.0,False,V,False,266510.0,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,24.17,12385000.0,False,V,False,785825.0,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,27.19,13256000.0,False,V,False,1038150.0,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,29.06,12472000.0,False,V,False,337015.0,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,32.23,19572000.0,False,V,False,743440.0,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Johannessen70,49.19,20113000.0,False,V,False,84112.49,Prymnesium kappa,Haptophyte,PkV RF01,FCM (flow cytometry method),StdErr,"Johannessen et al., 2015"
Kim52,0.34,64739.200999999994,False,H,True,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,24.84,95364.7852,False,H,True,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,49.6,164050.0,False,H,True,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,77.68,193930.0,False,H,True,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,81.65,191700.0,False,H,True,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,93.63,196940.0,False,H,True,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,97.63,199930.0,False,H,True,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,121.52,199210.0,False,H,True,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,140.7,207440.0,False,H,True,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,0.0,63333.333,False,H,False,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,24.34,97407.40699999999,False,H,False,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,48.28,92469.136,False,H,False,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,76.43,88024.69099999999,False,H,False,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,80.36,72716.049,False,H,False,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,92.17,53456.79,False,H,False,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,96.06,7530.8640000000005,False,H,False,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,120.27,5061.728,False,H,False,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,140.26,617.284,False,H,False,,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,0.28,15488.8637,False,V,False,8501.2,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,17.55,2122.7151,False,V,False,3404.99,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,35.38,49877.2247,False,V,False,23764.44,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,52.75,46692.2119,False,V,False,24639.66,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,70.12,60485.1598,False,V,False,36513.9,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,87.7,510610.0,False,V,False,49245.49,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,105.37,441220.0,False,V,False,42021.39,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,122.66,984720.0,False,V,False,97597.95,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim52,140.34,981540.0,False,V,False,98050.54,Heterocapsa pygmaea,Dinoflagellate,HpygDNAV,light microscopy / extinction dilution method,StdDev,Kim et al. 2012
Kim71,0.0,972.31894,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,11.77,1120.43001,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,23.88,1572.98921,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,27.92,1876.0880899999997,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,31.96,2151.50592,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,35.98,4046.30919,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,39.99,1816.5477,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,43.99,1441.46065,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,47.89,1398.5898300000001,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,51.87,732.85167,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,55.75,454.69185,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,59.91,522.45822,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,71.83,47.745470000000005,False,H,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,0.13,976.1194,False,H,True,170.15,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,20.97,1128.3582,False,H,True,80.6,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,41.91,1594.0299,False,H,True,389.55,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,48.83,1880.5970000000002,False,H,True,385.07,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,55.9,2149.2537,False,H,True,201.49,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,62.56,4056.7164,False,H,True,205.97,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,69.66,1826.8657,False,H,True,335.82,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,77.0,4316.4179,False,H,True,228.36,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,76.78,1441.7910000000002,False,H,True,134.33,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,83.86,1397.0149,False,H,True,102.99,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,90.85,734.3284,False,H,True,120.9,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,97.96,474.6269,False,H,True,49.25,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,104.76,528.3582,False,H,True,165.67,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,125.9,62.6865,False,H,True,44.78,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,0.0,336520.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,6.02,217980.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,12.03,252410.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,18.05,409210.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,24.06,474230.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,30.26,294620.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,36.27,2164600.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,42.29,1434200.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,48.3,2172300.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,54.32,3185700.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,60.15,6279300.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,66.53,6864600.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim71,72.18,7112900.0,False,V,False,,Stephanopyxis palmeriana,Diatom,SpalV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015a"
Kim72,0.11,85706.9138,False,H,True,2891.1,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,11.89,125320.0,False,H,True,4699.77,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,23.88,183060.0,False,H,True,1827.79,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,27.9,233010.0,False,H,True,22505.66,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,31.93,259750.0,False,H,True,5430.25,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,35.86,298810.0,False,H,True,708.16,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,39.7,358920.0,False,H,True,1445.02,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,43.9,453090.0,False,H,True,7620.62,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,48.04,395710.0,False,H,True,2157.43,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,52.07,414470.0,False,H,True,7608.93,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,55.91,415110.0,False,H,True,13328.44,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,60.04,403420.0,False,H,True,15534.75,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,71.95,390090.0,False,H,True,1448.21,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,0.11,85706.9138,False,H,False,2891.1,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,11.99,94134.7398,False,H,False,4694.45,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,23.8,114900.0,False,H,False,5423.87,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,27.92,156140.0,False,H,False,4722.08,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,31.85,214060.0,False,H,False,8333.04,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,35.76,351750.0,False,H,False,11952.49,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,39.9,254490.0,False,H,False,6525.43,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,43.87,120240.0,False,H,False,6528.62,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,47.92,44009.4297,False,H,False,6528.62,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,51.96,6209.3954,False,H,False,1087.75,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,55.8,221.5914,False,H,False,721.98,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,59.84,89.0,False,H,False,28.88,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,71.93,44.6322,False,H,False,25.08,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,0.04,224000.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,12.02,191400.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,24.18,102790.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,28.15,166590.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,32.12,198390.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,36.34,994180.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,40.24,713990.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,44.26,1005800.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,48.49,1393600.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,52.59,2085400.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,56.75,2093200.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,60.65,2293000.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kim72,72.85,2388400.0,False,V,False,,Skeletonema costatum,Diatom,ScosV,light microscopy / extinction dilution method,StdDev,"Kim et al., 2015b"
Kimura54,0.05,1075474.2089727889,True,H,True,,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,12.12,1340293.7734183103,True,H,True,,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,24.08,1605461.8868009704,True,H,True,,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,36.03,1560270.8686930616,True,H,True,,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,0.06,931322.2956643227,True,H,False,,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,12.12,1222925.4976262427,True,H,False,,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,24.17,197970.28121790814,True,H,False,,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,36.01,25316.286391269507,True,H,False,,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,0.07,24266.100950824144,True,V,False,0.34,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,12.07,237301.23584905054,True,V,False,0.35,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,23.93,17522658.61885708,True,V,False,0.36,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura54,35.93,27561319.143947966,True,V,False,0.38,Chaetoceros sp. strain SS628-11 ,Diatom,Csp07DNAV,optical microscopy / extinction dilution method,StdDev,"Kimura and Tomaru, 2013"
Kimura66,0.03,2407686.8456124444,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,24.11,2641192.1632717396,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,48.2,2845116.144233282,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,71.76,2507841.010033165,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,95.85,2604953.648244834,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,119.94,2609155.723014136,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,144.03,2258395.5011455496,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,168.11,2477992.5708234184,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,192.2,2669316.06362429,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,216.29,2396624.529408638,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,-24.1,15222.991328804204,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,-0.51,83042.42061523152,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,23.59,550047.252867634,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,47.18,772147.0205645128,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,71.8,577297.9296482345,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,95.39,656901.1164762662,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,119.49,523962.2519059371,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,143.08,417926.58672130643,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,166.67,265827.5569660164,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,191.8,146184.0534478794,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,215.39,100809.16093642953,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,0.77,200909.28126087278,True,V,False,0.34,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,23.46,1435489.433353656,True,V,False,0.31,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,47.68,4535237.134514455,True,V,False,0.38,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,71.9,52311840.47796896,True,V,False,0.41,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,95.74,70550484.40506522,True,V,False,0.41,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
